localId,TalkerId,Type,SubType,IsSender,CreateTime,Status,StrContent,StrTime,Remark,NickName,Sender
84458,12,1,0,0,1729510940,,一直不让我坐,2024/10/21 19:42,智文静,风和水的约定,wxid_v1wybff3kymy22
84459,12,47,0,0,1729510942,,<msg><emoji fromusername = "wxid_v1wybff3kymy22" tousername = "53338822796@chatroom" type="2" idbuffer="media:0_0" md5="bc1a9fbcae57539d9839c03dc23f548e" len = "30981" productid="" androidmd5="bc1a9fbcae57539d9839c03dc23f548e" androidlen="30981" s60v3md5 = "bc1a9fbcae57539d9839c03dc23f548e" s60v3len="30981" s60v5md5 = "bc1a9fbcae57539d9839c03dc23f548e" s60v5len="30981" cdnurl = "http://vweixinf.tc.qq.com/110/20401/stodownload?m=bc1a9fbcae57539d9839c03dc23f548e&amp;filekey=3043020101042f302d02016e040253480420626331613966626361653537353339643938333963303364633233663534386502027905040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032303038313531333339333630303064313533383131376263336239316337373435303930303030303036653031303034666231&amp;ef=1&amp;bizid=1022" designerid = "" thumburl = "" encrypturl = "http://vweixinf.tc.qq.com/110/20402/stodownload?m=a2fc3e26dea18f22d9470a6303ebb391&amp;filekey=3043020101042f302d02016e040253480420613266633365323664656131386632326439343730613633303365626233393102027910040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032303038313531333339333630303064613366343131376263336239316337373435303930303030303036653032303034666232&amp;ef=2&amp;bizid=1022" aeskey= "686ab697049e438ebf6d38d022470454" externurl = "http://vweixinf.tc.qq.com/110/20403/stodownload?m=90e95c51f62cb64a43442d5a38489bed&amp;filekey=3043020101042f302d02016e0402534804203930653935633531663632636236346134333434326435613338343839626564020207d0040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032303038313531333339333630303065326366393131376263336239316337373435303930303030303036653033303034666233&amp;ef=3&amp;bizid=1022" externmd5 = "e412bb45c6caf34f903d9b88071182db" width= "294" height= "253" tpurl= "" tpauthkey= "" attachedtext= "" attachedtextcolor= "" lensid= "" emojiattr= "" linkid= "" desc= "" ></emoji> </msg>,2024/10/21 19:42,智文静,风和水的约定,wxid_v1wybff3kymy22
84460,12,49,57,0,1729510951,,,2024/10/21 19:42,吴瀚,航空母舰舰长,wxid_hvi718uqwmja22
84461,12,47,0,0,1729510956,,<msg><emoji fromusername="wxid_1zeuiqqkqgqp22" tousername="53338822796@chatroom" type="1" idbuffer="media:0_0" md5="12965ed89d6b8dd5044fd6e1471e133b" len="64911" productid="" androidmd5="12965ed89d6b8dd5044fd6e1471e133b" androidlen="64911" s60v3md5="12965ed89d6b8dd5044fd6e1471e133b" s60v3len="64911" s60v5md5="12965ed89d6b8dd5044fd6e1471e133b" s60v5len="64911" cdnurl="http://vweixinf.tc.qq.com/110/20401/stodownload?m=12965ed89d6b8dd5044fd6e1471e133b&amp;filekey=30440201010430302e02016e0402534804203132393635656438396436623864643530343466643665313437316531333362020300fd8f040d00000004627466730000000132&amp;hy=SH&amp;storeid=2670df4ee000a7eaf92dfc7830000006e01004fb1534803185bc1e7a5ea886&amp;ef=1&amp;bizid=1022" designerid="" thumburl="" encrypturl="http://vweixinf.tc.qq.com/110/20402/stodownload?m=e9d08182b0d66025a072870c17f9c917&amp;filekey=30440201010430302e02016e0402534804206539643038313832623064363630323561303732383730633137663963393137020300fd90040d00000004627466730000000132&amp;hy=SH&amp;storeid=2670df4ee000b2a0d92dfc7830000006e02004fb2534803185bc1e7a5ea891&amp;ef=2&amp;bizid=1022" aeskey="8b9395837d5c4b2487bdb7dab5b3967c" externurl="http://vweixinf.tc.qq.com/110/20403/stodownload?m=580b6384bbb5b1cba7e14edb2e5e32e6&amp;filekey=3043020101042f302d02016e040253480420353830623633383462626235623163626137653134656462326535653332653602022150040d00000004627466730000000132&amp;hy=SH&amp;storeid=2670df4ee000bf5fa92dfc7830000006e03004fb3534803185bc1e7a5ea8a9&amp;ef=3&amp;bizid=1022" externmd5="93f4df20a2d83ee05c76d35681949088" width="240" height="240" tpurl="" tpauthkey="" attachedtext="" attachedtextcolor="" lensid="" emojiattr="" linkid="" desc=""></emoji></msg>,2024/10/21 19:42,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
84462,12,1,0,0,1729510966,,nm,2024/10/21 19:42,吴瀚,航空母舰舰长,wxid_hvi718uqwmja22
84463,12,49,57,0,1729510975,,,2024/10/21 19:42,解振昊,昊月当空,wxid_lbdvwm4v2ac222
84464,12,47,0,0,1729510988,,<msg><emoji fromusername = "wxid_v1wybff3kymy22" tousername = "53338822796@chatroom" type="2" idbuffer="media:0_0" md5="b44450c9472d5f3cb054b7db9c91973d" len = "47520" productid="" androidmd5="b44450c9472d5f3cb054b7db9c91973d" androidlen="47520" s60v3md5 = "b44450c9472d5f3cb054b7db9c91973d" s60v3len="47520" s60v5md5 = "b44450c9472d5f3cb054b7db9c91973d" s60v5len="47520" cdnurl = "http://vweixinf.tc.qq.com/110/20401/stodownload?m=b44450c9472d5f3cb054b7db9c91973d&amp;filekey=30440201010430302e02016e0402535a04206234343435306339343732643566336362303534623764623963393139373364020300b9a0040d00000004627466730000000132&amp;hy=SZ&amp;storeid=264f14b4d0003ed971713d0d80000006e01004fb1535a1fc68bc1e67905d18&amp;ef=1&amp;bizid=1022" designerid = "" thumburl = "" encrypturl = "http://vweixinf.tc.qq.com/110/20402/stodownload?m=be7da7b8a6c36eb22ea02b96d21edb3c&amp;filekey=30440201010430302e02016e0402535a04206265376461376238613663333665623232656130326239366432316564623363020300b9b0040d00000004627466730000000132&amp;hy=SZ&amp;storeid=264f14b4d000468151713d0d80000006e02004fb2535a1fc68bc1e67905d23&amp;ef=2&amp;bizid=1022" aeskey= "b350be8dde684f989eb35756d20fa8fe" externurl = "http://vweixinf.tc.qq.com/110/20403/stodownload?m=4efddb03eeade4d94e66eee1aa9dd746&amp;filekey=3043020101042f302d02016e0402535a0420346566646462303365656164653464393465363665656531616139646437343602024610040d00000004627466730000000132&amp;hy=SZ&amp;storeid=264f14b4d0004e61e1713d0d80000006e03004fb3535a1fc68bc1e67905d2e&amp;ef=3&amp;bizid=1022" externmd5 = "0ee4198edc47b89be1ed4b52b980e3c3" width= "690" height= "670" tpurl= "" tpauthkey= "" attachedtext= "" attachedtextcolor= "" lensid= "" emojiattr= "" linkid= "" desc= "" ></emoji> </msg>,2024/10/21 19:43,智文静,风和水的约定,wxid_v1wybff3kymy22
84465,12,1,0,0,1729510994,,那也后面就没了啊,2024/10/21 19:43,智文静,风和水的约定,wxid_v1wybff3kymy22
84466,12,1,0,0,1729511006,,我看的笔记就到这了,2024/10/21 19:43,智文静,风和水的约定,wxid_v1wybff3kymy22
84467,12,47,0,0,1729511007,,<msg><emoji fromusername = "wxid_v1wybff3kymy22" tousername = "53338822796@chatroom" type="2" idbuffer="media:0_0" md5="b44450c9472d5f3cb054b7db9c91973d" len = "47520" productid="" androidmd5="b44450c9472d5f3cb054b7db9c91973d" androidlen="47520" s60v3md5 = "b44450c9472d5f3cb054b7db9c91973d" s60v3len="47520" s60v5md5 = "b44450c9472d5f3cb054b7db9c91973d" s60v5len="47520" cdnurl = "http://vweixinf.tc.qq.com/110/20401/stodownload?m=b44450c9472d5f3cb054b7db9c91973d&amp;filekey=30440201010430302e02016e0402535a04206234343435306339343732643566336362303534623764623963393139373364020300b9a0040d00000004627466730000000132&amp;hy=SZ&amp;storeid=264f14b4d0003ed971713d0d80000006e01004fb1535a1fc68bc1e67905d18&amp;ef=1&amp;bizid=1022" designerid = "" thumburl = "" encrypturl = "http://vweixinf.tc.qq.com/110/20402/stodownload?m=be7da7b8a6c36eb22ea02b96d21edb3c&amp;filekey=30440201010430302e02016e0402535a04206265376461376238613663333665623232656130326239366432316564623363020300b9b0040d00000004627466730000000132&amp;hy=SZ&amp;storeid=264f14b4d000468151713d0d80000006e02004fb2535a1fc68bc1e67905d23&amp;ef=2&amp;bizid=1022" aeskey= "b350be8dde684f989eb35756d20fa8fe" externurl = "http://vweixinf.tc.qq.com/110/20403/stodownload?m=4efddb03eeade4d94e66eee1aa9dd746&amp;filekey=3043020101042f302d02016e0402535a0420346566646462303365656164653464393465363665656531616139646437343602024610040d00000004627466730000000132&amp;hy=SZ&amp;storeid=264f14b4d0004e61e1713d0d80000006e03004fb3535a1fc68bc1e67905d2e&amp;ef=3&amp;bizid=1022" externmd5 = "0ee4198edc47b89be1ed4b52b980e3c3" width= "690" height= "670" tpurl= "" tpauthkey= "" attachedtext= "" attachedtextcolor= "" lensid= "" emojiattr= "" linkid= "" desc= "" ></emoji> </msg>,2024/10/21 19:43,智文静,风和水的约定,wxid_v1wybff3kymy22
84468,12,47,0,0,1729511008,,<msg><emoji fromusername = "wxid_v1wybff3kymy22" tousername = "53338822796@chatroom" type="2" idbuffer="media:0_0" md5="bc1a9fbcae57539d9839c03dc23f548e" len = "30981" productid="" androidmd5="bc1a9fbcae57539d9839c03dc23f548e" androidlen="30981" s60v3md5 = "bc1a9fbcae57539d9839c03dc23f548e" s60v3len="30981" s60v5md5 = "bc1a9fbcae57539d9839c03dc23f548e" s60v5len="30981" cdnurl = "http://vweixinf.tc.qq.com/110/20401/stodownload?m=bc1a9fbcae57539d9839c03dc23f548e&amp;filekey=3043020101042f302d02016e040253480420626331613966626361653537353339643938333963303364633233663534386502027905040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032303038313531333339333630303064313533383131376263336239316337373435303930303030303036653031303034666231&amp;ef=1&amp;bizid=1022" designerid = "" thumburl = "" encrypturl = "http://vweixinf.tc.qq.com/110/20402/stodownload?m=a2fc3e26dea18f22d9470a6303ebb391&amp;filekey=3043020101042f302d02016e040253480420613266633365323664656131386632326439343730613633303365626233393102027910040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032303038313531333339333630303064613366343131376263336239316337373435303930303030303036653032303034666232&amp;ef=2&amp;bizid=1022" aeskey= "686ab697049e438ebf6d38d022470454" externurl = "http://vweixinf.tc.qq.com/110/20403/stodownload?m=90e95c51f62cb64a43442d5a38489bed&amp;filekey=3043020101042f302d02016e0402534804203930653935633531663632636236346134333434326435613338343839626564020207d0040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032303038313531333339333630303065326366393131376263336239316337373435303930303030303036653033303034666233&amp;ef=3&amp;bizid=1022" externmd5 = "e412bb45c6caf34f903d9b88071182db" width= "294" height= "253" tpurl= "" tpauthkey= "" attachedtext= "" attachedtextcolor= "" lensid= "" emojiattr= "" linkid= "" desc= "" ></emoji> </msg>,2024/10/21 19:43,智文静,风和水的约定,wxid_v1wybff3kymy22
84469,12,1,0,0,1729511022,,我也没法说了,2024/10/21 19:43,智文静,风和水的约定,wxid_v1wybff3kymy22
84470,12,1,0,0,1729511026,,[裂开][裂开],2024/10/21 19:43,智文静,风和水的约定,wxid_v1wybff3kymy22
84472,12,1,0,0,1729511124,,孩怕,2024/10/21 19:45,黄冠杰,EBXXIV,wxid_upm6k8jx35gj22
84473,12,1,0,0,1729511134,,"市场促进信息对称的方式主要有以下几种：

1. **建立透明的信息披露制度**：要求企业全面、准确地披露产品或服务的信息，以便消费者做出明智的购买决策。
2. **提高市场参与者的专业素养**：通过教育和培训，提升投资者、分析师等市场参与者的专业知识和分析能力，使他们能够更好地理解和评估市场信息。
3. **强化监管和执法力度**：打击虚假宣传、内幕交易等违法行为，维护市场秩序，保障信息的真实性和准确性。
4. **促进市场竞争**：通过引入更多的竞争者，打破垄断和寡头地位，迫使企业提高产品质量和服务水平，从而增加市场的信息对称性。
5. **利用技术手段**：例如大数据、人工智能等，收集和分析市场数据，为消费者提供更加全面、准确的信息。

这些方式共同作用，有助于提高市场的信息对称程度，促进市场的公平、透明和高效运行。",2024/10/21 19:45,孙明辉,Sys.init,wxid_5f82y3ov2tgw22
84474,12,1,0,0,1729511146,,不是哥们,2024/10/21 19:45,吴瀚,航空母舰舰长,wxid_hvi718uqwmja22
84475,12,47,0,0,1729511153,,<msg><emoji fromusername = "wxid_t73brwvnctjd22" tousername = "53338822796@chatroom" type="2" idbuffer="media:0_0" md5="8999ac78ff3a32408b24516bec2a6665" len = "42125" productid="" androidmd5="8999ac78ff3a32408b24516bec2a6665" androidlen="42125" s60v3md5 = "8999ac78ff3a32408b24516bec2a6665" s60v3len="42125" s60v5md5 = "8999ac78ff3a32408b24516bec2a6665" s60v5len="42125" cdnurl = "http://vweixinf.tc.qq.com/110/20401/stodownload?m=8999ac78ff3a32408b24516bec2a6665&amp;filekey=30440201010430302e02016e0402534804203839393961633738666633613332343038623234353136626563326136363635020300a48d040d00000004627466730000000132&amp;hy=SH&amp;storeid=266f4f11e0009aa3cd9c764740000006e01004fb153480a385bc1e67297eff&amp;ef=1&amp;bizid=1022" designerid = "" thumburl = "" encrypturl = "http://vweixinf.tc.qq.com/110/20402/stodownload?m=f2ad0a846e163be6d7f8865fc6c804b1&amp;filekey=30440201010430302e02016e0402534804206632616430613834366531363362653664376638383635666336633830346231020300a490040d00000004627466730000000132&amp;hy=SH&amp;storeid=266f4f11e000a4ee0d9c764740000006e02004fb253480a385bc1e67297f06&amp;ef=2&amp;bizid=1022" aeskey= "9267464c636746538e3edc7dc1333e52" externurl = "http://vweixinf.tc.qq.com/110/20403/stodownload?m=47f1c4de01091d1c19ad9912bd6a5ed6&amp;filekey=3043020101042f302d02016e040253480420343766316334646530313039316431633139616439393132626436613565643602021d40040d00000004627466730000000132&amp;hy=SH&amp;storeid=266f4f11e000ae9dcd9c764740000006e03004fb353480a385bc1e67297f15&amp;ef=3&amp;bizid=1022" externmd5 = "7cf8e63ba3dbff0fa05f426aec4c07ba" width= "640" height= "467" tpurl= "" tpauthkey= "" attachedtext= "" attachedtextcolor= "" lensid= "" emojiattr= "" linkid= "" desc= "" ></emoji> </msg>,2024/10/21 19:45,人工智能 陶洪业,嘻 嘻,wxid_t73brwvnctjd22
84476,12,1,0,0,1729511157,,你这AI挺AI的,2024/10/21 19:45,吴瀚,航空母舰舰长,wxid_hvi718uqwmja22
84477,12,1,0,0,1729511159,,[苦涩],2024/10/21 19:45,王煜晖,解释很麻烦的,wxid_u2k8rtzozfaq22
84478,12,1,0,0,1729511165,,三次了,2024/10/21 19:46,王煜晖,解释很麻烦的,wxid_u2k8rtzozfaq22
84479,12,1,0,0,1729511168,,戈门,2024/10/21 19:46,王煜晖,解释很麻烦的,wxid_u2k8rtzozfaq22
84480,12,3,0,0,1729511168,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""c29d67e97886666f50c266cc620573a3"" encryver=""1"" cdnthumbaeskey=""c29d67e97886666f50c266cc620573a3"" cdnthumburl=""3052020100044b304902010002043fbc248102033d12000204cee8c376020467163eff042466393765316166372d653835362d343730642d386237652d663634643235396630396637020405250a020201000400"" cdnthumblength=""3823"" cdnthumbheight=""67"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3052020100044b304902010002043fbc248102033d12000204cee8c376020467163eff042466393765316166372d653835362d343730642d386237652d663634643235396630396637020405250a020201000400"" length=""17658"" md5=""4f8f26821d6ad8eb9afed9056095c3c8"" hevc_mid_size=""17658"" originsourcemd5=""9b769483fca8ddacfd9793da6efe1f93"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024/10/21 19:46,周靖博,曉akatsuki,wxid_ca93eprz4dud12
84481,12,3,0,0,1729511173,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""503d064744fe07b887e550edf3821e6b"" encryver=""1"" cdnthumbaeskey=""503d064744fe07b887e550edf3821e6b"" cdnthumburl=""3052020100044b304902010002043fbc248102033d12000204c72b1baf020467163f04042438613261343838652d613435662d343764342d616161382d613737333762343465303331020405250a020201000400"" cdnthumblength=""3238"" cdnthumbheight=""67"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3052020100044b304902010002043fbc248102033d12000204c72b1baf020467163f04042438613261343838652d613435662d343764342d616161382d613737333762343465303331020405250a020201000400"" length=""7505"" md5=""ab8692872dc1d2a109a9fcc93f9c0d5c"" hevc_mid_size=""7505"" originsourcemd5=""c0b57e8f3b1db6fedee2f391e4af3ba7"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024/10/21 19:46,周靖博,曉akatsuki,wxid_ca93eprz4dud12
84482,12,1,0,0,1729511177,,耐抽王,2024/10/21 19:46,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
84483,12,1,0,0,1729511180,,又活一天,2024/10/21 19:46,张嘉洲,Nellaf,wxid_3277w720giud12
84484,12,1,0,0,1729511186,,我嘞个,2024/10/21 19:46,王煜晖,解释很麻烦的,wxid_u2k8rtzozfaq22
84485,12,1,0,0,1729511187,,ai特有的星号,2024/10/21 19:46,周靖博,曉akatsuki,wxid_ca93eprz4dud12
84486,12,1,0,0,1729511188,,而且,2024/10/21 19:46,王煜晖,解释很麻烦的,wxid_u2k8rtzozfaq22
84487,12,1,0,0,1729511197,,第一次抽第一个就是我啊[流泪],2024/10/21 19:46,王煜晖,解释很麻烦的,wxid_u2k8rtzozfaq22
84488,12,47,0,0,1729511201,,<msg><emoji fromusername="wxid_xd3m10d9rkyd12" tousername="53338822796@chatroom" type="3" idbuffer="media:0_0" md5="f574de19091ecb512d184cf13c926a0c" len="28144" productid="" androidmd5="f574de19091ecb512d184cf13c926a0c" androidlen="28144" s60v3md5="f574de19091ecb512d184cf13c926a0c" s60v3len="28144" s60v5md5="f574de19091ecb512d184cf13c926a0c" s60v5len="28144" cdnurl="http://vweixinf.tc.qq.com/110/20401/stodownload?m=f574de19091ecb512d184cf13c926a0c&amp;filekey=3043020101042f302d02016e040253480420663537346465313930393165636235313264313834636631336339323661306302026df0040d00000004627466730000000132&amp;hy=SH&amp;storeid=267163f1e000ba597069f3ba50000006e01004fb1534814582bc1e7d9b405d&amp;ef=1&amp;bizid=1022" designerid="" thumburl="" encrypturl="http://vweixinf.tc.qq.com/110/20402/stodownload?m=0ad682f7d2331dfbd6d52ba95d6e58af&amp;filekey=3043020101042f302d02016e040253480420306164363832663764323333316466626436643532626139356436653538616602026e00040d00000004627466730000000132&amp;hy=SH&amp;storeid=267163f1e000c6380069f3ba50000006e02004fb2534814582bc1e7d9b406e&amp;ef=2&amp;bizid=1022" aeskey="bd56befab8ae4ae6b8edd2678bf732a2" externurl="http://vweixinf.tc.qq.com/110/20403/stodownload?m=8d62a0d562e5a455d72e8073e7f0d899&amp;filekey=3043020101042f302d02016e040253480420386436326130643536326535613435356437326538303733653766306438393902021bf0040d00000004627466730000000132&amp;hy=SH&amp;storeid=267163f1e000d1b84069f3ba50000006e03004fb3534814582bc1e7d9b4083&amp;ef=3&amp;bizid=1022" externmd5="effdac0d6e24c2c3bef3f1cd19f34df3" width="564" height="250" tpurl="" tpauthkey="" attachedtext="" attachedtextcolor="" lensid="" emojiattr="" linkid="" desc=""></emoji><gameext type="0" content="0"></gameext></msg>,2024/10/21 19:46,heya.,heya.,wxid_xd3m10d9rkyd12
84489,12,1,0,0,1729511209,,我平时分被扣了,2024/10/21 19:46,王煜晖,解释很麻烦的,wxid_u2k8rtzozfaq22
84490,12,1,0,0,1729511217,,[拥抱],2024/10/21 19:46,周靖博,曉akatsuki,wxid_ca93eprz4dud12
84497,12,1,0,0,1729511756,,大家用这个纸飞机给老师反映一下[旺柴],2024/10/21 19:55,导师,William,wxid_op28k5ozc76p22
84499,12,1,0,0,1729511776,,可以飞疯狂星期四文案吗??,2024/10/21 19:56,周靖博,曉akatsuki,wxid_ca93eprz4dud12
84500,12,47,0,0,1729511801,,<msg><emoji fromusername = "wxid_op28k5ozc76p22" tousername = "53338822796@chatroom" type="2" idbuffer="media:0_0" md5="e838a1a35f8c4cba076639bcde1ad95a" len = "66098" productid="" androidmd5="e838a1a35f8c4cba076639bcde1ad95a" androidlen="66098" s60v3md5 = "e838a1a35f8c4cba076639bcde1ad95a" s60v3len="66098" s60v5md5 = "e838a1a35f8c4cba076639bcde1ad95a" s60v5len="66098" cdnurl = "http://vweixinf.tc.qq.com/110/20401/stodownload?m=e838a1a35f8c4cba076639bcde1ad95a&amp;filekey=30440201010430302e02016e04025348042065383338613161333566386334636261303736363339626364653161643935610203010232040d00000004627466730000000132&amp;hy=SH&amp;storeid=2668c9865000cc149e10f6a310000006e01004fb1534821b07bd1e787b5ad6&amp;ef=1&amp;bizid=1022" designerid = "" thumburl = "" encrypturl = "http://vweixinf.tc.qq.com/110/20402/stodownload?m=3553e526fe6ebeafc898dca2b4a040d7&amp;filekey=30440201010430302e02016e04025348042033353533653532366665366562656166633839386463613262346130343064370203010240040d00000004627466730000000132&amp;hy=SH&amp;storeid=2668c9865000d5220e10f6a310000006e02004fb2534821b07bd1e787b5afd&amp;ef=2&amp;bizid=1022" aeskey= "8dd6ca3b8c2c4e2083427303a66d05c0" externurl = "http://vweixinf.tc.qq.com/110/20403/stodownload?m=ec15ec3db3024d1cde2823cda1ba7245&amp;filekey=3043020101042f302d02016e0402534804206563313565633364623330323464316364653238323363646131626137323435020212c0040d00000004627466730000000132&amp;hy=SH&amp;storeid=2668c9865000e0d3ae10f6a310000006e03004fb3534821b07bd1e787b5b12&amp;ef=3&amp;bizid=1022" externmd5 = "af8dcf9c2535629748add97e64ce8f35" width= "300" height= "295" tpurl= "" tpauthkey= "" attachedtext= "" attachedtextcolor= "" lensid= "" emojiattr= "" linkid= "" desc= "" ></emoji> <gameext type="0" content="0" ></gameext></msg>,2024/10/21 19:56,导师,William,wxid_op28k5ozc76p22
84501,12,1,0,0,1729511810,,被抓了别说是我的学生,2024/10/21 19:56,导师,William,wxid_op28k5ozc76p22
84502,12,1,0,0,1729511812,,??,2024/10/21 19:56,智文静,风和水的约定,wxid_v1wybff3kymy22
84503,12,1,0,0,1729511815,,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2024/10/21 19:56,智文静,风和水的约定,wxid_v1wybff3kymy22
84504,12,47,0,0,1729511825,,<msg><emoji fromusername="wxid_1of58yqhwglj22" tousername="53338822796@chatroom" type="2" idbuffer="media:0_0" md5="58531417d89c0f99f7cc1ff31ffacc97" len="9294" productid="com.tencent.xin.emoticon.person.stiker_1617177076959bf2c048405087" androidmd5="58531417d89c0f99f7cc1ff31ffacc97" androidlen="9294" s60v3md5="58531417d89c0f99f7cc1ff31ffacc97" s60v3len="9294" s60v5md5="58531417d89c0f99f7cc1ff31ffacc97" s60v5len="9294" cdnurl="http://wxapp.tc.qq.com/262/20304/stodownload?m=58531417d89c0f99f7cc1ff31ffacc97&amp;filekey=30340201010420301e020201060402535a041058531417d89c0f99f7cc1ff31ffacc970202244e040d00000004627466730000000132&amp;hy=SZ&amp;storeid=26334f3d4000d21de600d394b0000010600004f50535a2f182910b688ec003&amp;bizid=1023" designerid="" thumburl="http://wxapp.tc.qq.com/275/20304/stodownload?m=a555cefab621fdcb0d1bf758da8cb64d&amp;filekey=30340201010420301e02020113040253480410a555cefab621fdcb0d1bf758da8cb64d020239af040d00000004627466730000000132&amp;hy=SH&amp;storeid=26479d85f00017b57000000000000011300004f5053480aa6db40b6dd8a516&amp;bizid=1023" encrypturl="http://wxapp.tc.qq.com/262/20304/stodownload?m=cba8795288e99de538a31df3ab26a815&amp;filekey=30340201010420301e020201060402535a0410cba8795288e99de538a31df3ab26a81502022450040d00000004627466730000000132&amp;hy=SZ&amp;storeid=26334f3d4000e3344600d394b0000010600004f50535a0116188096ec4d5cf&amp;bizid=1023" aeskey="5d23bdf3f86cf25752e792dd93016a6b" externurl="http://wxapp.tc.qq.com/262/20304/stodownload?m=e9e0fbd825a74f326bf656a03e5e2bc4&amp;filekey=30340201010420301e020201060402535a0410e9e0fbd825a74f326bf656a03e5e2bc402020c60040d00000004627466730000000132&amp;hy=SZ&amp;storeid=26334f3d5000067ba600d394b0000010600004f50535a07a85970b66be12d1&amp;bizid=1023" externmd5="72842936c6758316b6b93c3c89116000" width="240" height="240" tpurl="" tpauthkey="" attachedtext="" attachedtextcolor="" lensid="" emojiattr="Cgblk4jlk4gQptPohAY=" linkid="" desc="Cg8KBXpoX2NuEgblk4jlk4gKCQoFemhfdHcSAAoLCgdkZWZhdWx0EgA="></emoji></msg>,2024/10/21 19:57,韩安东,韩安东,wxid_1of58yqhwglj22
84505,12,1,0,0,1729511830,,老师被纸飞机砸到头了怎么办,2024/10/21 19:57,黄冠杰,EBXXIV,wxid_upm6k8jx35gj22
84506,12,47,0,0,1729511832,,<msg><emoji fromusername="wxid_upm6k8jx35gj22" tousername="53338822796@chatroom" type="2" idbuffer="media:0_0" md5="c8888d1be68396aac3003b9fcfdb2453" len="300884" productid="" androidmd5="c8888d1be68396aac3003b9fcfdb2453" androidlen="300884" s60v3md5="c8888d1be68396aac3003b9fcfdb2453" s60v3len="300884" s60v5md5="c8888d1be68396aac3003b9fcfdb2453" s60v5len="300884" cdnurl="http://vweixinf.tc.qq.com/110/20401/stodownload?m=c8888d1be68396aac3003b9fcfdb2453&amp;filekey=30440201010430302e02016e04025348042063383838386431626536383339366161633330303362396663666462323435330203049754040d00000004627466730000000132&amp;hy=SH&amp;storeid=262ecda9e00097d9387109f4b0000006e01004fb153482366cb40b79330f76&amp;ef=1&amp;bizid=1022" designerid="" thumburl="" encrypturl="http://vweixinf.tc.qq.com/110/20402/stodownload?m=fa298a65f4b283fe655eec7ead8d462f&amp;filekey=30440201010430302e02016e04025348042066613239386136356634623238336665363535656563376561643864343632660203049760040d00000004627466730000000132&amp;hy=SH&amp;storeid=262ecda9e000a626c87109f4b0000006e02004fb253482366cb40b79330f95&amp;ef=2&amp;bizid=1022" aeskey="bf404ffc20124a86a0eb9490cb27bca2" externurl="http://vweixinf.tc.qq.com/110/20403/stodownload?m=1c15ea71adb8e0ec675440f960be6759&amp;filekey=3043020101042f302d02016e0402534804203163313565613731616462386530656336373534343066393630626536373539020224d0040d00000004627466730000000132&amp;hy=SH&amp;storeid=262ecda9e000b3b6987109f4b0000006e03004fb353482366cb40b79330fb0&amp;ef=3&amp;bizid=1022" externmd5="3677c4a6f68b174bc93fd616cf33c27c" width="640" height="638" tpurl="" tpauthkey="" attachedtext="" attachedtextcolor="" lensid="" emojiattr="" linkid="" desc=""></emoji></msg>,2024/10/21 19:57,黄冠杰,EBXXIV,wxid_upm6k8jx35gj22
84509,12,3,0,0,1729511895,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""8bdef418f94e519828858c1a7cb8149d"" encryver=""1"" cdnthumbaeskey=""8bdef418f94e519828858c1a7cb8149d"" cdnthumburl=""3052020100044b304902010002043fbc248102033d12000204100d0d010204671641d7042439363864613535362d633133642d346137382d623931392d643230343830336335386537020405250a020201000400"" cdnthumblength=""6101"" cdnthumbheight=""103"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3052020100044b304902010002043fbc248102033d12000204100d0d010204671641d7042439363864613535362d633133642d346137382d623931392d643230343830336335386537020405250a020201000400"" length=""6735"" md5=""e103df560d76c6a56febefb5a8bdd79c"" hevc_mid_size=""6735"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024/10/21 19:58,周靖博,曉akatsuki,wxid_ca93eprz4dud12
84510,12,1,0,0,1729511903,,陈导可以用这张图,2024/10/21 19:58,周靖博,曉akatsuki,wxid_ca93eprz4dud12
